1,3.87246963563
2,3.40186915888
3,3.16101694915
4,2.38461538462
5,3.26785714286
6,3.88461538462
7,3.28301886792
8,3.8
9,3.15
10,3.45081967213
11,3.68902439024
12,2.86111111111
13,3.9375
14,3.45161290323
15,2.31818181818
16,3.94886363636
17,3.92441860465
18,3.28846153846
19,2.59782608696
20,2.53846153846
21,3.53684210526
22,3.35526315789
23,3.09090909091
24,3.04411764706
25,3.74257425743
26,4.1
27,3.14285714286
28,4.08333333333
29,4.025
30,4.05
31,3.17857142857
32,3.92346938776
34,3.60135135135
35,3.54545454545
36,3.9375
37,2.0
38,2.0
39,3.55
40,3.91666666667
41,4.02173913043
42,2.33333333333
43,3.625
44,2.69736842105
45,3.52325581395
46,3.16666666667
47,4.03482587065
48,2.9262295082
49,4.0
50,4.37064676617
52,3.63725490196
53,5.0
54,3.66666666667
55,3.33333333333
57,3.14285714286
58,4.0
59,4.0
60,2.828125
61,3.57142857143
62,3.68965517241
63,2.83333333333
64,2.4
65,2.025
66,2.0
68,3.5
69,3.81818181818
70,3.02083333333
71,2.42857142857
72,3.16666666667
73,4.11538461538
74,3.02631578947
76,3.33333333333
77,4.0
78,3.2
79,2.96153846154
80,4.625
81,3.25
82,3.8
83,3.0
84,4.0
85,4.0625
86,3.76470588235
87,1.66666666667
88,2.89130434783
89,3.44117647059
92,3.54166666667
93,2.22727272727
94,3.56818181818
95,3.17741935484
96,1.0
97,3.875
98,3.0
99,2.75
100,3.42857142857
101,3.88235294118
102,2.59090909091
103,4.0
104,3.29255319149
105,3.11458333333
107,3.46296296296
108,4.0
110,3.9451754386
111,4.22457627119
112,3.29591836735
113,3.2
114,3.0
116,4.75
117,3.0
118,2.8
119,3.0
121,3.8
122,3.05263157895
123,4.0
124,3.0
125,3.71428571429
126,2.7
129,3.0
130,4.5
131,2.0
132,2.875
135,3.0
137,1.0
140,3.47826086957
141,3.58064516129
144,3.32692307692
145,3.27906976744
146,4.33333333333
147,3.64285714286
148,4.0
149,4.33333333333
150,3.9025
151,3.5625
152,3.83333333333
153,2.78294573643
154,3.8125
155,3.05555555556
156,3.95454545455
157,2.375
158,2.87068965517
159,3.9375
160,2.34126984127
161,3.83125
162,4.13636363636
163,3.51587301587
164,3.55769230769
165,3.44366197183
166,3.0
167,4.0
168,3.11627906977
169,2.5625
170,3.28846153846
171,4.33333333333
172,2.57291666667
173,2.56428571429
174,2.25
175,3.95652173913
176,3.77777777778
177,2.88461538462
178,4.7
179,3.5
180,3.30681818182
181,1.8
183,5.0
184,4.5
185,3.10294117647
186,2.875
187,2.83333333333
188,3.125
189,4.0
190,3.83333333333
191,3.0
193,2.31428571429
194,4.29166666667
195,3.21428571429
196,2.80909090909
198,3.44186046512
199,3.33333333333
200,4.0
201,4.0
202,3.0
203,3.30434782609
204,3.0
205,4.0
206,3.6
207,3.375
208,2.75221238938
209,2.6
211,3.33333333333
213,4.22222222222
214,3.0
215,3.72222222222
216,3.02380952381
217,2.71428571429
218,3.33333333333
219,4.25
220,3.0
222,3.93181818182
223,3.96330275229
224,3.6
225,3.17307692308
227,3.15625
228,2.0
229,4.08333333333
230,3.7
231,3.11075949367
232,4.20833333333
233,4.26923076923
234,2.75
235,3.90384615385
236,3.35833333333
237,3.19117647059
238,3.0
239,2.93333333333
240,3.4
241,3.5
242,3.75
243,4.0
244,3.0
245,3.0
246,4.04098360656
247,3.6511627907
248,3.15384615385
249,3.375
250,3.25
251,3.0
252,3.06097560976
253,3.396
254,3.0
255,2.2
256,2.70238095238
257,3.57692307692
258,2.5
259,3.7
260,4.22164948454
261,3.71568627451
262,3.85
263,3.0
264,4.5
265,3.87903225806
266,3.48630136986
267,2.73076923077
268,4.25
269,3.66666666667
270,3.22222222222
271,3.5
272,4.0
273,3.12962962963
274,2.66666666667
275,2.8
276,2.86363636364
277,3.35714285714
278,3.0
279,2.875
280,4.11363636364
281,3.86111111111
282,3.28409090909
283,3.0
285,4.0
287,3.2
288,3.33644859813
289,3.46428571429
290,3.9375
291,2.0
292,3.30909090909
293,4.07196969697
294,3.33333333333
295,3.0
296,4.25617283951
299,3.75
300,3.75
301,5.0
302,3.71428571429
303,3.1875
304,3.33333333333
305,2.75
306,4.171875
307,4.14516129032
308,4.15909090909
309,5.0
312,3.6
313,2.71428571429
314,3.94117647059
315,2.90909090909
316,3.36896551724
317,2.96428571429
318,4.48713826367
319,3.97368421053
320,2.75
321,3.64285714286
322,3.64285714286
324,3.33333333333
325,3.0
326,4.07142857143
327,2.75
328,3.625
329,3.35087719298
330,2.7
331,3.0
332,3.2
333,3.32
334,3.07142857143
335,3.0
336,3.0
337,3.79545454545
338,2.8
339,3.44059405941
340,3.0
341,4.5
342,3.4375
343,3.0
344,2.87142857143
345,3.75
346,3.0
347,3.85714285714
348,3.9375
349,3.78695652174
350,3.32857142857
351,3.19230769231
352,3.35714285714
353,3.58955223881
354,3.5
355,2.20512820513
356,4.05425219941
357,3.68442622951
358,2.42857142857
360,2.5
361,3.38
362,3.45
363,4.5
364,3.7775
365,3.0
366,3.27272727273
367,3.07006369427
368,3.53521126761
369,3.05555555556
370,3.05223880597
371,3.25
372,3.05882352941
373,4.13888888889
374,2.1
375,3.66666666667
376,3.42553191489
377,3.56666666667
378,3.25
379,3.2619047619
380,3.51515151515
381,3.13793103448
382,3.10526315789
383,3.11538461538
384,3.25
387,3.66666666667
388,3.66666666667
389,4.0
390,4.1
391,3.0
392,2.66666666667
393,2.1
401,4.0
405,2.3125
407,3.05
408,3.0
409,2.5
410,3.15068493151
412,3.54
413,2.30769230769
414,2.5
415,2.83333333333
416,3.25
417,3.61538461538
418,3.0
419,2.6
420,2.63157894737
421,3.0
422,3.72222222222
423,3.39285714286
424,3.0
425,3.875
426,3.16666666667
427,2.42857142857
428,3.71739130435
429,2.55555555556
431,3.671875
432,2.65079365079
433,2.85714285714
434,3.08490566038
435,2.46363636364
436,2.2
437,2.75
438,3.0
439,1.0
440,3.56111111111
441,3.66216216216
442,2.96842105263
443,2.66666666667
444,3.0
445,3.11111111111
446,4.0
447,4.0
448,3.59090909091
449,3.5
450,3.4375
451,3.42857142857
452,4.0
453,2.4
454,3.47272727273
455,2.83870967742
456,3.33333333333
457,3.95305164319
458,3.75
459,3.5
460,2.5
461,3.3
463,3.42857142857
464,3.11111111111
465,3.5
466,3.16949152542
467,3.33333333333
468,3.30303030303
469,3.125
470,2.0
471,3.87755102041
472,3.5
473,1.0
474,3.8625
475,4.20967741935
476,4.0
477,3.59375
479,3.25
480,3.70620437956
481,3.34375
482,2.85
483,2.75
484,2.75
485,2.88679245283
486,2.5
487,3.5
488,3.125
489,2.625
490,3.42857142857
491,3.28571428571
492,3.7380952381
493,3.30434782609
494,3.47540983607
495,3.8125
496,2.66666666667
497,3.98333333333
498,2.66666666667
499,3.0
500,3.46732026144
501,4.1
502,2.4375
504,3.2
505,2.71428571429
506,3.11111111111
507,3.5
508,3.66860465116
509,3.75
510,2.3
511,3.0
512,3.5
513,2.5
514,3.64705882353
515,4.04347826087
516,2.92307692308
517,3.09375
518,2.13636363636
519,2.39583333333
520,3.06153846154
521,3.6
522,2.83333333333
523,3.33333333333
524,3.55555555556
526,1.0
527,4.30327868852
528,2.5
529,3.93333333333
531,3.56451612903
532,3.25
533,3.33333333333
534,4.2
535,3.88461538462
536,2.25
537,3.05
538,3.9
539,3.428
540,2.69444444444
541,4.03767123288
542,2.73684210526
